candidate_rank,prompt,prefix_length,baseline_margin,attention_backend,norm_backend,dtype,composition,batch_size,max_abs_diff,mean_abs_diff,top1_changed,top5_changed,output_identical,first_divergence_token,status,reason
22,"Once there was a zebra who was very helpful. Every day, the zebra would help her friends by doing things like carrying heavy loads, or running errands. One day, the zebra wanted to do something even more special. She thought and thought, but she couldn't figure out what it was. Suddenly, she knew! She would kneel down and help her friends plant a garden. The zebra was so excited that she ran to get all the materials they would need. Once they were ready, the zebra kneeled on the ground to help plant the seeds. She moved her hooves around in the dirt and soon the",128,0.0078125,eager,native,float32,D_one_long,2,9.5367431640625e-06,8.231552897086658e-07,False,False,True,,ok,
22,"Once there was a zebra who was very helpful. Every day, the zebra would help her friends by doing things like carrying heavy loads, or running errands. One day, the zebra wanted to do something even more special. She thought and thought, but she couldn't figure out what it was. Suddenly, she knew! She would kneel down and help her friends plant a garden. The zebra was so excited that she ran to get all the materials they would need. Once they were ready, the zebra kneeled on the ground to help plant the seeds. She moved her hooves around in the dirt and soon the",128,0.0078125,eager,native,float32,E_mixed_lengths,4,7.62939453125e-06,7.346473012148635e-07,False,False,True,,ok,
23,"Tina was walking up the steps. Suddenly, she felt someone pull her back. Tina turned around, surprised to find her evil neighbor. He was deaf and roared at her. Tina was too scared to speak. He said he wanted her to pull her cart for him. Tina was afraid, so she did as he said. She pulled and pulled, but the cart was so heavy she could hardly move it. Finally, she made it to the top step. Seeing Tina so exhausted, her neighbor pulled out a knife. He told her he wanted all of her food. Tina was too scared to say no, so she gave him everything",128,0.0078125,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
23,"Tina was walking up the steps. Suddenly, she felt someone pull her back. Tina turned around, surprised to find her evil neighbor. He was deaf and roared at her. Tina was too scared to speak. He said he wanted her to pull her cart for him. Tina was afraid, so she did as he said. She pulled and pulled, but the cart was so heavy she could hardly move it. Finally, she made it to the top step. Seeing Tina so exhausted, her neighbor pulled out a knife. He told her he wanted all of her food. Tina was too scared to say no, so she gave him everything",128,0.0078125,eager,native,float32,B_one_short,2,3.337860107421875e-06,6.619379746553022e-07,False,False,True,,ok,
23,"Tina was walking up the steps. Suddenly, she felt someone pull her back. Tina turned around, surprised to find her evil neighbor. He was deaf and roared at her. Tina was too scared to speak. He said he wanted her to pull her cart for him. Tina was afraid, so she did as he said. She pulled and pulled, but the cart was so heavy she could hardly move it. Finally, she made it to the top step. Seeing Tina so exhausted, her neighbor pulled out a knife. He told her he wanted all of her food. Tina was too scared to say no, so she gave him everything",128,0.0078125,eager,native,float32,C_seven_short,8,8.106231689453125e-06,1.0134133390238276e-06,False,False,True,,ok,
23,"Tina was walking up the steps. Suddenly, she felt someone pull her back. Tina turned around, surprised to find her evil neighbor. He was deaf and roared at her. Tina was too scared to speak. He said he wanted her to pull her cart for him. Tina was afraid, so she did as he said. She pulled and pulled, but the cart was so heavy she could hardly move it. Finally, she made it to the top step. Seeing Tina so exhausted, her neighbor pulled out a knife. He told her he wanted all of her food. Tina was too scared to say no, so she gave him everything",128,0.0078125,eager,native,float32,D_one_long,2,8.106231689453125e-06,9.270061127608642e-07,False,False,True,,ok,
23,"Tina was walking up the steps. Suddenly, she felt someone pull her back. Tina turned around, surprised to find her evil neighbor. He was deaf and roared at her. Tina was too scared to speak. He said he wanted her to pull her cart for him. Tina was afraid, so she did as he said. She pulled and pulled, but the cart was so heavy she could hardly move it. Finally, she made it to the top step. Seeing Tina so exhausted, her neighbor pulled out a knife. He told her he wanted all of her food. Tina was too scared to say no, so she gave him everything",128,0.0078125,eager,native,float32,E_mixed_lengths,4,8.106231689453125e-06,1.0134133390238276e-06,False,False,True,,ok,
24,"Once upon a time there was a spoiled shark. He lived in the big, blue ocean and was always looking for fun things to do. One day he decided to take a journey. As he was swimming along, he mentioned to some of his fish friends that he wanted to explore more of the ocean. They got excited and joined him on his adventure. They swam for hours, exploring all the different places in the sea. After a while, they spotted something far away in the distance. As they got closer, they realized that it was a huge ship! The sharks were so excited. They swam around the big boat, poking their",128,0.0078125,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
24,"Once upon a time there was a spoiled shark. He lived in the big, blue ocean and was always looking for fun things to do. One day he decided to take a journey. As he was swimming along, he mentioned to some of his fish friends that he wanted to explore more of the ocean. They got excited and joined him on his adventure. They swam for hours, exploring all the different places in the sea. After a while, they spotted something far away in the distance. As they got closer, they realized that it was a huge ship! The sharks were so excited. They swam around the big boat, poking their",128,0.0078125,eager,native,float32,B_one_short,2,2.86102294921875e-06,5.394755930865358e-07,False,False,True,,ok,
24,"Once upon a time there was a spoiled shark. He lived in the big, blue ocean and was always looking for fun things to do. One day he decided to take a journey. As he was swimming along, he mentioned to some of his fish friends that he wanted to explore more of the ocean. They got excited and joined him on his adventure. They swam for hours, exploring all the different places in the sea. After a while, they spotted something far away in the distance. As they got closer, they realized that it was a huge ship! The sharks were so excited. They swam around the big boat, poking their",128,0.0078125,eager,native,float32,C_seven_short,8,6.67572021484375e-06,6.977487601034227e-07,False,False,True,,ok,
24,"Once upon a time there was a spoiled shark. He lived in the big, blue ocean and was always looking for fun things to do. One day he decided to take a journey. As he was swimming along, he mentioned to some of his fish friends that he wanted to explore more of the ocean. They got excited and joined him on his adventure. They swam for hours, exploring all the different places in the sea. After a while, they spotted something far away in the distance. As they got closer, they realized that it was a huge ship! The sharks were so excited. They swam around the big boat, poking their",128,0.0078125,eager,native,float32,D_one_long,2,7.62939453125e-06,6.327265964500839e-07,False,False,True,,ok,
24,"Once upon a time there was a spoiled shark. He lived in the big, blue ocean and was always looking for fun things to do. One day he decided to take a journey. As he was swimming along, he mentioned to some of his fish friends that he wanted to explore more of the ocean. They got excited and joined him on his adventure. They swam for hours, exploring all the different places in the sea. After a while, they spotted something far away in the distance. As they got closer, they realized that it was a huge ship! The sharks were so excited. They swam around the big boat, poking their",128,0.0078125,eager,native,float32,E_mixed_lengths,4,6.67572021484375e-06,6.977487601034227e-07,False,False,True,,ok,
25,"Once upon a time, there was a boy named Tim. Tim liked to observe things. One day, he saw a pretty, expensive toy in a shop",32,0.0078125,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
25,"Once upon a time, there was a boy named Tim. Tim liked to observe things. One day, he saw a pretty, expensive toy in a shop",32,0.0078125,eager,native,float32,B_one_short,2,3.814697265625e-06,5.977691444059019e-07,False,False,True,,ok,
25,"Once upon a time, there was a boy named Tim. Tim liked to observe things. One day, he saw a pretty, expensive toy in a shop",32,0.0078125,eager,native,float32,C_seven_short,8,2.86102294921875e-06,6.099124902902986e-07,False,False,True,,ok,
25,"Once upon a time, there was a boy named Tim. Tim liked to observe things. One day, he saw a pretty, expensive toy in a shop",32,0.0078125,eager,native,float32,D_one_long,2,1.049041748046875e-05,8.763155960878066e-07,False,False,True,,ok,
25,"Once upon a time, there was a boy named Tim. Tim liked to observe things. One day, he saw a pretty, expensive toy in a shop",32,0.0078125,eager,native,float32,E_mixed_lengths,4,1.049041748046875e-05,9.94375227492128e-07,False,False,True,,ok,
26,"Once there was a girl named Emily. She was only three years old. Emily was envious of all the other children, especially when she saw them playing with",32,0.0078125,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
26,"Once there was a girl named Emily. She was only three years old. Emily was envious of all the other children, especially when she saw them playing with",32,0.0078125,eager,native,float32,B_one_short,2,5.7220458984375e-06,6.822703539910435e-07,False,False,True,,ok,
26,"Once there was a girl named Emily. She was only three years old. Emily was envious of all the other children, especially when she saw them playing with",32,0.0078125,eager,native,float32,C_seven_short,8,3.814697265625e-06,6.536665182466095e-07,False,False,True,,ok,
26,"Once there was a girl named Emily. She was only three years old. Emily was envious of all the other children, especially when she saw them playing with",32,0.0078125,eager,native,float32,D_one_long,2,7.152557373046875e-06,9.866161008176277e-07,False,False,True,,ok,
26,"Once there was a girl named Emily. She was only three years old. Emily was envious of all the other children, especially when she saw them playing with",32,0.0078125,eager,native,float32,E_mixed_lengths,4,6.67572021484375e-06,8.580191774854029e-07,False,False,True,,ok,
27,Jane was at the beach on her,8,0.0078125,eager,native,float32,A_target_only,1,0.0,0.0,False,False,True,,ok,
27,Jane was at the beach on her,8,0.0078125,eager,native,float32,B_one_short,2,2.86102294921875e-06,3.978847473717906e-07,False,False,True,,ok,
27,Jane was at the beach on her,8,0.0078125,eager,native,float32,C_seven_short,8,5.7220458984375e-06,7.271318054336007e-07,False,False,True,,ok,
27,Jane was at the beach on her,8,0.0078125,eager,native,float32,D_one_long,2,7.152557373046875e-06,7.93036690538429e-07,False,False,True,,ok,
27,Jane was at the beach on her,8,0.0078125,eager,native,float32,E_mixed_lengths,4,5.4836273193359375e-06,8.381382485822542e-07,False,False,True,,ok,
